id,x,y,ux,uy,fintx,finty,bcx,bcy
1210,0.81599500000000003,0.96258500000000002,0.12826235194843869,0.29078224188420815,-4.8280877993495119e-18,-1.1622647289044608e-16,0,0
1211,0.76737299999999997,0.98129200000000005,0.12227910359527919,0.29544573379489103,-5.1580918355997873e-17,8.3266726846886741e-17,0,0
1212,0.802118,0.94387699999999997,0.12663640715519334,0.28620684251796558,5.8906059283853063e-17,5.8980598183211441e-17,0,0
1213,0.833368,0.94387699999999997,0.13040400071033326,0.28611942295601311,7.5460471204991109e-17,-2.2204460492503131e-16,0,0
1214,0.98140499999999997,0.17132900000000001,0.14936648699038668,0.06166036405430779,-1.8041124150158794e-16,-4.2839114823859867e-17,0,0
1215,0.98140499999999997,0.14007900000000001,0.14943125309601657,0.050620029723169764,5.9547263224924568e-17,3.7296554733501353e-17,0,0
1216,0.98140499999999997,0.20257900000000001,0.14929565194547567,0.072554100032458435,1.0569827687254875e-16,6.591949208711867e-17,0,0
1217,0.96281000000000005,0.18640799999999999,0.14866884910554784,0.066997595698360682,2.0576971387648718e-16,-2.4286128663675299e-17,0,0
1218,0.98140499999999997,0.23382900000000001,0.14921742814020822,0.083287655033825639,1.4187124240151727e-16,-1.3877787807814457e-17,0,0
1219,0.94421500000000003,0.201487,0.1479061518023875,0.072348653570095914,-2.1819568721270777e-18,5.8113236445223038e-17,0,0
1220,0.94421500000000003,0.170237,0.14811514351262806,0.061426093728729078,-1.1789851592832606e-16,4.6837533851373792e-17,0,0
1221,0.20258000000000001,0.98140400000000005,0.037782719817363371,0.29657089593798358,-2.9686810735368718e-17,-3.4694469519536142e-16,0,0
1222,0.23383000000000001,0.98140400000000005,0.043356599279313832,0.29651271503406174,6.8296266537114236e-17,-2.7235158572835871e-16,0,0
1223,0.17133000000000001,0.98140400000000005,0.032117696172556984,0.29662271973418392,-2.9398819533302256e-17,-5.620504062164855e-16,0,0
1224,0.18640999999999999,0.962808,0.034912834382073467,0.29320011746554647,-2.9317504370365843e-17,4.3021142204224816e-16,0,0
1225,0.14008000000000001,0.98140400000000005,0.026370913107378224,0.29666919029599276,1.8751530683020975e-16,-4.0592529337857286e-16,0,0
1226,0.170239,0.94421200000000005,0.032039903827604056,0.28988399314017427,-1.855645899526831e-16,-1.3877787807814457e-17,0,0
1227,0.201489,0.94421200000000005,0.037728986958138214,0.28973235438389539,-4.8009827450373743e-17,7.2858385991025898e-17,0,0
1228,0.49479400000000001,0.95497399999999999,0.085871440758525944,0.29018735195256029,3.1858603212128744e-17,2.3418766925686896e-16,0,0
1229,0.48036400000000001,0.933504,0.083900190581551029,0.28561286728135854,-5.5294310796760726e-18,-1.8735013540549517e-16,0,0
1230,0.50401899999999999,0.93141799999999997,0.08739904219374578,0.28497395809635012,-1.3823577699190182e-18,-2.2204460492503131e-16,0,0
1231,0.95629299999999995,0.49648999999999999,0.14648660381711029,0.16671734390050882,2.7587439575598935e-16,6.9388939039072284e-17,0,0
1232,0.93418699999999999,0.50649900000000003,0.14461510883518258,0.16981298899700725,1.6917111429152337e-16,1.6859343782149594e-17,0,0
1233,0.93469199999999997,0.48296899999999998,0.1448633953662101,0.16291475172890707,-1.7731787717821523e-16,-1.1806961658367143e-16,0,0
1234,0.84502100000000002,0.68171499999999996,0.1339891803233953,0.21942509183812645,-5.9488817951564021e-17,-7.6327832942979512e-17,0,0
1235,0.85630600000000001,0.70764099999999996,0.13484787328564246,0.22610708150387143,1.2615369903226648e-16,1.1449174941446927e-16,0,0
1236,0.830264,0.70307500000000001,0.13210486096689006,0.22524471421550163,-1.354168513434395e-16,1.7347234759768071e-16,0,0
1237,0.86759200000000003,0.733568,0.13578538180219729,0.23275620615779655,9.2150408397689842e-17,-8.5001450322863548e-17,0,0
1238,0.81550699999999998,0.72443500000000005,0.13017637358946479,0.2310017793449588,2.0383000842727483e-17,-1.457167719820518e-16,0,0
1239,0.80737999999999999,0.846719,0.12783426112179927,0.26211286016504715,-2.4062511965600164e-17,5.2041704279304213e-17,0,0
1240,0.77986,0.83734699999999995,0.1246548054345164,0.26002342674969459,1.3247595295057257e-17,-5.3082538364890297e-16,0,0
1241,0.80244700000000002,0.82257400000000003,0.12747542529760694,0.25611683610501451,-4.0964546208291375e-16,-1.5959455978986625e-16,0,0
1242,0.75727299999999997,0.85211899999999996,0.12179083047647671,0.26390204039407467,-2.9859266643429694e-16,-1.1796119636642288e-16,0,0
