id,x,y,ux,uy,fintx,finty,bcx,bcy
1180,0.48557,0.97853000000000001,0.11996784067231969,0.39506489099047876,4.8567810404377514e-17,-1.3877787807814457e-16,0,0
1181,0.42307,0.97853000000000001,0.10734130870994975,0.39537380431680652,1.7040270019683113e-16,-9.7144514654701197e-17,0,0
1182,0.43988899999999997,0.95706000000000002,0.11102459658471896,0.39056889134432365,1.9670815540676068e-16,1.231653667943533e-16,0,0
1183,0.45670899999999998,0.93559000000000003,0.11475773442126513,0.38559826279521597,1.7997756063259374e-16,4.8572257327350599e-17,0,0
1184,0.97839900000000002,0.42398000000000002,0.19908100063993883,0.2093795329206054,-2.0816681711721685e-16,3.2641261655391718e-17,0,0
1185,0.97839900000000002,0.45523000000000002,0.19887440290256203,0.22193775597572676,1.6544925152128798e-16,3.4694469519536142e-18,0,0
1186,0.95679899999999996,0.44170999999999999,0.19791771846883663,0.21676580242937121,9.4376410983074144e-17,-1.5959455978986625e-16,0,0
1187,0.97839900000000002,0.48648000000000002,0.19868178483694723,0.23411747212963191,3.4364147845930646e-16,-1.111307226797642e-17,0,0
1188,0.93519799999999997,0.45944000000000002,0.1965288926806209,0.22414899677528546,-5.5009495968246468e-17,5.1499603193061461e-17,0,0
1189,0.60185900000000003,0.41704200000000002,0.18045222164527189,0.2300396578973942,1.0261973562575299e-16,-9.7144514654701197e-17,0,0
1190,0.63557300000000005,0.42782900000000001,0.18138319202325751,0.23010253372723513,-1.5233040523421337e-17,-2.5326962749261384e-16,0,0
1191,0.61232500000000001,0.43943100000000002,0.17810051178620942,0.23728440276130827,-2.4090972272627909e-16,2.6367796834847468e-16,0,0
1192,0.68094100000000002,0.71453299999999997,0.16135076649027602,0.32120012970694378,6.1223541427540829e-17,-2.2551405187698492e-16,0,0
1193,0.65175399999999994,0.70980500000000002,0.1575252123689492,0.3212863407765828,-5.5958384627408098e-16,2.6367796834847468e-16,0,0
1194,0.63582099999999997,0.72398700000000005,0.15439987525833662,0.32616667885687045,1.7503088822062862e-17,-2.0816681711721685e-16,0,0
1195,0.62256699999999998,0.70507699999999995,0.15358226387753229,0.32152808963600393,6.3070073252555203e-16,5.6725457664441592e-16,0,0
1196,0.64907499999999996,0.74289799999999995,0.15534185225281691,0.33086673151175,-2.1812792457692742e-17,-3.4000580129145419e-16,0,0
1197,0.0405335,0.22400300000000001,0.059766766783363109,0.38541200694693123,-2.0047982371429462e-15,-4.5016074201598144e-15,0,0
1198,0.058436200000000001,0.20788200000000001,0.0914562328381721,0.37914082626280626,-1.9606508799320521e-15,6.8781785822480401e-16,0,0
1199,0.063164300000000007,0.23555499999999999,0.083199995267205298,0.37159161187259215,-2.0752984834088162e-15,-1.7945714358980069e-15,0,0
1200,0.98132299999999995,0.798647,0.19768345773093532,0.33998637406527299,-5.5511151231257827e-17,8.3822380460285562e-17,0,0
1201,0.98132299999999995,0.767397,0.19776032423986017,0.330322192312765,8.659789567020109e-17,4.3368086899420177e-17,0,0
1202,0.98132299999999995,0.829897,0.1976190274616825,0.34951569805195132,1.3178985626329659e-16,1.1102230246251565e-16,0,0
1203,0.96264700000000003,0.81604500000000002,0.19528781293560687,0.34536690128431929,-1.3787494095637148e-16,-1.2490009027033011e-16,0,0
1204,0.98132299999999995,0.861147,0.19756449720702068,0.35893214247883348,-4.3279148439958476e-18,1.6826817716975029e-16,0,0
1205,0.94396999999999998,0.83344200000000002,0.19282239393406642,0.35072698313755102,-1.7984203536103305e-16,-3.8424124992886277e-16,0,0
1206,0.94396999999999998,0.80219200000000002,0.19300600447345542,0.34124443785502251,-1.8597201280031242e-16,7.8062556418956319e-17,0,0
1207,0.82987299999999997,0.98129200000000005,0.1765400116049235,0.39464749657488007,1.7513253217429914e-17,2.0469737016526324e-16,0,0
1208,0.86112299999999997,0.98129200000000005,0.18095242777776421,0.39459783757691885,1.8835154010738656e-16,-5.8286708792820718e-16,0,0
1209,0.79862299999999997,0.98129200000000005,0.17204866915009023,0.39470489538673376,6.3568128625540732e-17,2.3245294578089215e-16,0,0
1210,0.81599500000000003,0.96258500000000002,0.17462025946034529,0.38933811163216997,-1.0382929867443214e-16,-3.7123082385903672e-16,0,0
1211,0.76737299999999997,0.98129200000000005,0.16746535594647158,0.39477144394729347,1.4274876853487273e-16,-3.3653635433950058e-16,0,0
1212,0.802118,0.94387699999999997,0.1727369964477051,0.38406873641533973,-3.8785808061363863e-16,1.9428902930940239e-16,0,0
1213,0.833368,0.94387699999999997,0.17718697002489139,0.38390578717126328,3.2265179026810809e-17,6.9388939039072284e-18,0,0
1214,0.98140499999999997,0.17132900000000001,0.20059782685209829,0.092243565901679578,-2.7755575615628914e-17,-1.7157499379583108e-17,0,0
1215,0.98140499999999997,0.14007900000000001,0.20073540384166155,0.075949606404636105,-1.6856125056950028e-16,-1.3617579286417936e-16,0,0
1216,0.98140499999999997,0.20257900000000001,0.20044817922789815,0.10816875639776868,7.2861774122814915e-17,5.2041704279304213e-17,0,0
1217,0.96281000000000005,0.18640799999999999,0.20105838235271256,0.10009657787841196,-1.5072273670032471e-16,-8.3266726846886741e-17,0,0
1218,0.98140499999999997,0.23382900000000001,0.20028289896517648,0.12369619331977474,-2.5964609151954421e-16,-5.7245874707234634e-17,0,0
1219,0.94421500000000003,0.201487,0.20137840526911263,0.10795690830727234,-1.4517297682991454e-16,-6.1582683397176652e-17,0,0
1220,0.94421500000000003,0.170237,0.20182067388129052,0.091973126780552555,-1.0927402645938278e-16,8.066464163292153e-17,0,0
1221,0.20258000000000001,0.98140400000000005,0.05539734793951942,0.39688341742351002,-1.693727081329699e-16,-2.6367796834847468e-16,0,0
1222,0.23383000000000001,0.98140400000000005,0.063400717127774342,0.39677027413952543,1.5274121621363171e-16,-4.3021142204224816e-16,0,0
1223,0.17133000000000001,0.98140400000000005,0.04720151829446876,0.39698416007978538,1.1443753930584499e-16,-2.8796409701214998e-16,0,0
1224,0.18640999999999999,0.962808,0.051278897606528102,0.39387951259940202,2.6615130455445724e-16,8.8297424927219481e-16,0,0
1225,0.14008000000000001,0.98140400000000005,0.038831688097781321,0.39707500270661067,-3.8600138439325721e-17,9.3675067702747583e-17,0,0
1226,0.170239,0.94421200000000005,0.047151021630737339,0.3909808255715036,-2.0469567609936873e-16,-5.4123372450476381e-16,0,0
1227,0.201489,0.94421200000000005,0.055394474226287453,0.3906860999719195,-7.022919572274855e-17,-3.5735303605122226e-16,0,0
1228,0.49479400000000001,0.95497399999999999,0.12197412689859584,0.38956927132720293,-2.4465022022135408e-16,1.6479873021779667e-16,0,0
1229,0.48036400000000001,0.933504,0.11948565939859036,0.38479042247061479,-1.9469899325587348e-16,1.4224732503009818e-16,0,0
1230,0.50401899999999999,0.93141799999999997,0.12408519842904642,0.3839605736901166,4.9357118056276433e-16,9.3675067702747583e-17,0,0
1231,0.95629299999999995,0.49648999999999999,0.19722790033851625,0.23815999042245703,-5.5246876951714485e-17,9.7144514654701197e-17,0,0
1232,0.93418699999999999,0.50649900000000003,0.19563584513298563,0.24227520493484625,3.7228474460365788e-16,2.9826401765076227e-16,0,0
1233,0.93469199999999997,0.48296899999999998,0.19608411454591307,0.23331715348759913,-2.6865682801243546e-16,-5.3939058081153846e-17,0,0
1234,0.84502100000000002,0.68171499999999996,0.18311041026967836,0.30505222317736624,-8.3005840699132416e-17,-1.474514954580286e-16,0,0
1235,0.85630600000000001,0.70764099999999996,0.18373648999257694,0.31304282519670706,2.3840250520240636e-16,2.1510571102112408e-16,0,0
1236,0.830264,0.70307500000000001,0.18079795405246957,0.31222363602246928,-2.6713386277327222e-16,2.0816681711721685e-17,0,0
1237,0.86759200000000003,0.733568,0.18451841519409667,0.32096145473380144,3.8855095356449265e-17,-1.3530843112619095e-16,0,0
1238,0.81550699999999998,0.72443500000000005,0.17840048481725249,0.31926941358664801,7.0174985614124274e-17,3.2439329000766293e-16,0,0
1239,0.80737999999999999,0.846719,0.17458321449577272,0.35606635001130138,8.0224184500349294e-17,-9.0205620750793969e-17,0,0
1240,0.77986,0.83734699999999995,0.17093608976111849,0.35380063887338969,1.3173056395698879e-16,-2.6714741530042829e-16,0,0
1241,0.80244700000000002,0.82257400000000003,0.1743409005053442,0.34908466146925121,-2.7141646135458997e-16,-4.163336342344337e-17,0,0
1242,0.75727299999999997,0.85211899999999996,0.167449551436641,0.35846369522529159,-2.1456106883603956e-16,7.5460471204991109e-17,0,0
1243,0.75234000000000001,0.82797500000000002,0.16726676025943898,0.35164990758466025,-3.2531824998606462e-16,3.4694469519536142e-17,0,0
1244,0.76220600000000005,0.87626400000000004,0.16773605614733891,0.3652549115045497,-1.1009395435232494e-16,-5.8980598183211441e-17,0,0
